,sentence,label,filename
1175,"zbog toga mu je na osnovu člana 53 i 54 kz, izrekao uslovnu osudu, kao mjeru upozorenja, sa kojom će se postići u okviru opšte svrhe izricanja krivičnih sakcija, propisane čl 4 st. 2 kz, svrha kažnjavanja propisana čl 32 istog zakona i svrha uslovne osude, propisana čl 52 kz.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10166.txt
1176,"osnovano se može očekivati da će izrečena mjera upozorenja, uz prijetnju kaznom, dovoljno uticati na okrivljenog, da u buduće ne vrši krivična djela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10166.txt
1177,"troškovi krivičnog postupka – paušal, odmjeren je vodeći računa o trajanju i složenosti krivičnog postupka, te imovnom stanju okrivljenog, na osnovu čl 199. st. 3 zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10166.txt
1178,"okrivljeni se na osnovu čl 212 st. 2 zkp-a obavezuje, da na ime imovinsko pravnog zahtjeva za naknadu štete, isplati oštećenoj elektroprivredi cg ad nikšić- elektrodistribuciji b., iznos od 130,00 eura, u roku od 15 dana, po pravosnažnosti presude, obzirom da je ovlašćeni predstavnik oštećenog u završnoj riječi postavio imovinsko pravni zahjtev na taj iznos i istakao da je okrivljeni preostali dio duga u iznosu od 140,00 eura platio.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10166.txt
1179,sa izloženog odlučeno je kao u izreci presude.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10166.txt
1180,"osnovni sud u beranama dana 11.07.2011. godine zapisničar, s u d i j a, marina obadović ana kenjić-djukić pravna pouka: protiv ove presude, dozvoljena je žalba, u roku od 8 ( osam ) dana, od dana prijema iste, višem sudu u b. polju, a preko ovog suda",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10166.txt
1181,"osnovni sud u beranama k.br 203/11 u ime naroda osnovni sud u beranama, kao prvostepeni krivični, po sudiji pojedincu ani kenjić-djukić, uz sudjelovanje zapisničara marine obadović, u krivičnom predmetu protiv okrivljenog d. p., iz b., zbog krivičnog djela krađa iz čl 239 st. 1 kz, po optužnom predlogu osnovnog državnog tužilaštva u beranama ktbr 154/11 od 16.06.2011. godine, nakon održanog glavnog i javnog pretresa, u prisustvu okrivljenog i ovlašćenog predstavnika oštećene elektodistribucije b., dipl.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1182,"pravnika m. z., a u odsustvu uredno pozvanog zamjenika odt-a berane, donio je i javno objavio dana 11.07.2011. godine p r e s u d u okrivljeni d. p. , jmbg … , od oca d. i majke m., rođene s., rođen … godine u selu l., opština b., gdje je i stalno nastanjen, državljanin cg, radnik, oženjen, otac četvoro djece, pismen, završio oš, siromašnog imovnog stanja, neosuđivan.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1183,"k r i v j e : što je: u periodu od 10.12.2010. godine do 10.03.2011. godine, u svojoj kući u selu l., opština b., u namjeri da sebi pribavi prptivpravnu imovinsku korist, oduzeo električnu energiju u vrijednosti od 273,35 eura, vlasništvo oštećene elektroprivrede cg ad nikšić - elektrodistribucija b., na način što je kupatilo sa jednom utičnicom i zamrzivač na spratu, priključio na napajanje električnom energijom prije brojila, marke „iskra“, br 5374278, kablom 3 x 2,5 mm2, tako da potrošnja električne energije nije mjerena preko istog, - čime je izvršio krivično djelo krađa iz čl 239 st. 1 krivičnog zakonika.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1184,"pa mu sud za izvršeno krivično djelo, na osnovu navedenog zakonskog propisa, te primjenom člana 32, 36, 42, 52, 53 i 54 kz, kao i primjenom člana 364 zkp-a, i z r i č e uslovnu osudu kojom mu utvrđuje kaznu zatvora u trajanju od 45 ( četrdesetpet ) dana i istovremeno određuje, da se ista neće izvršiti, ako osuđeni za vrijeme od 1 (jedne) godine, od dana pravosnažnosti presude, ne učini novo krivično djelo.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1185,"okrivljeni se obavezuje da na ime troškova krivičnog postupka - paušala, plati sudu iznos od 30,00 (trideset) eura, u roku od 15 dana, po pravosnažnosti presude, pod prijetnjom prinudnog izvršenja.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1186,"okrivljeni se obavezuje, na osnovu čl 212 st. 2 zkp-a, da na ime imovinsko pravnog zahtjeva za naknadu štete, plati oštećenoj elektroprivredi cg ad nikšić- elektrodistribuciji b., iznos od 273,35 eura, u roku od 15 dana po pravosnažnosti presude, pod prijetnjom prinudnog izvršenja.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1187,"o b r a z l o ž e nj e osnovno državno tužilaštvo u beranama podnijelo je optužni predlog kt br 154/11 od 16.06.2011. godine, protiv d.p., zbog krivičnog djela krađa iz čl 239 st. 1 kz.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1188,"na glavni pretres od 11.07.2011. godine, nije pristupio zamjenik odt u beranama, uredno pozvan, pa je sud isti održao i zaključio u njegovom odsustvu na osnovu člana 453 st. 1 zkp- a. ovlašćeni predstavnik oštećene elektrodistribucije b., dipl.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1189,"pravnik m. z. , u završnoj riječi, pridružio se krivičnom gonjenju protiv okrivljenog i postavio odštetni zahtjev u iznosu od 273,35 eura.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1190,"okrivljeni d. p. , u svojoj odbrani, datoj na glavnom pretresu istakao je da priznaje da je izvršio krivično djelo i priznaje krivicu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1191,"naveo je da je njegova kuća, gdje živi zajedno sa suprugom.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1192,u završnoj riječi ponovio je da priznaje krivicu.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1193,"radi pravilnog i zakonitog presuđivanja ove krivično pravne stvari, sud je na glavnom pretresu, u dokaznom postupku, izveo sledeće dokaze: saslušao svjedoke d. i. i m. m., pročitao obračun fc distribucije podgorica - elektrodistribucije b. br … od 10.03.2011. godine, zapisnik o kontroli mjernog mjesta elektroprivrede cg ad nikšić- elektodistribucije b. br … od 10.03.2011. godine i izvod iz ke za okrivljenog.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1194,"nakon sprovedenog dokaznog postupka, cijeneći navode optužbe, odbranu okrivljenog, te izvedene pobrojane dokaze, u smislu člana 17 i 360 zkp-a, a dovodeći ih u vezu jedne sa drugim, sud je stao na stanovište, da su činjenice iz činjeničnog opisa izreke presude, u svemu dokazane i da je okrivljeni izvršio krivično djelo, koje mu je optužnim predlogom odt-a stavljeno na teret, pa ga je oglasio krivim, jer nije bilo osnova koji bi isključivali postojanje krivičnog djela i krivice okrivljenog.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1195,"pri tome, sud je prihvatio priznanje okrivljenog da je izvršio krivično djelo, obzirom da je isto potkrijepljeno ostalim izvedenim dokazima.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1196,"tako je na osnovu iskaza svjedoka d. i., utvrđeno da je vršio kontrolu sa kolegom m. u domaćinstvu okrivljenog, gdje su zatekli da se potrošač priključio kablom 3 x 2,5 mm2, prije električnog brojila.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1197,"u prizemlju kuće su zatekli kablo, koje se nalazilo u kupatilu, a potrošnja električne energije preko tog kabla nije se mjerila preko brojila.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1198,"kablo je bilo provučeno kroz plafon, a mjesto gdje je konkretno bilo priključeno na dovodni kabal nijesu mogli utvrditi, jer je prolazilo kablo kroz dimnjak.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1199,"takođe su zatekli da postoji i produžno kablo kojim je napajan zamrzivač na spratu, a za koje takođe nije mjerena potrošnja preko brojila.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1200,"potrošač je isključen na brojilu i nakon toga je vjerovatno poslata ekipa iz elektrodistribucije da izvrši kontrolu, ukloni nepravilnosti i priključi potrošača.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1201,"navode prednjeg svjedoka potvrdio je i svjedok m. m. svojim iskazom, na osnovu kojeg je utvrđeno da je sa kolegom vršio kontrolu 10.03.2011. godine u kući okrivljenog, kada su zatekli da je dovodno kablo oštećeno.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1202,"takođe su zatekli kablo kojim je napajano kupatilo sa jednom utičnicom i zamrzivač na spratu, koje je bilo dimenzija 3 x 2,5 mm2, a koje nije prolazilo preko brojila, odnosno ta potrošnja nije registrovana na brojilu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1203,"potrošača su isključili sa distributivne mreže, a samo mjesto, gdje je dovodno kablo bilo oštećeno, nijesu mogli utvrditi.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1204,"kablo u kupatilu je prolazilo kroz plafon, a drugo kablo je bilo ono na koje je priključen zamrzivač.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1205,"činjenice koje su svjedoci naveli u svojim iskazima, sadržane su i u zapisniku o kontroli mjernog mjesta br …, na osnovu kojeg je utvrđeno, da se okrivljeni priključio kablom 3 x 2,5 mm2 prije brojila marke ""iskra"" br … i sa njim napojio kupatilo sa jednom utičnicom i zamrzivač na spratu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1206,"sud je prednje dokaze, iskaze svjedoka – radnika elektrodistribucije b., koji su međusobno saglasni i potpuno jasni, a takođe i zapisnički konstatovani, u potpunosti prihvatio.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1207,"iz obračuna elektrodistribucije b., a koji dokaz je sud prihvatio, utvrđeno je da je okrivljeni za sporni period neovlašćeno preuzeo električnu energiju u protivvrijednosti od 273,35 eura.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1208,"pravnom analizom naprijed utvrđenog činjeničnog stanja, sud je našao, da su se u opisanim radnjama okrivljenog d. p., stekla sva bitna obiležja krivičnog djela krađa iz čl 239 st. 1 kz.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1209,"tako je na osnovu iskaza svjedoka d. i. i m. m., koji su potkrijepljeni zapisnikom o kontroli mjernog mjesta, utvrđeno da se okrivljeni u svom domaćinstvu priključio prije brojila marke ""iskra"" br …, kablom dimenzija 3 x 2,5 mm2 i sa njim napojio kupatilo sa jednom utičnicom i zamrzivač na spratu, bez mjerenja.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1210,"iz obračuna elektrodistribucije b. br …, utvrđeno je da je okrivljeni na taj način neovlašćeno preuzeo električnu energiju u protivvrijednosti od 273,35 eura, za sporni period.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1211,"okrivljeni je priznao da je izvršio krivično djelo, što je sud prihvatio, obzirom da je njegovo priznanje potkrijepljeno ostalim izvedenim dokazima.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1212,"djelujući na opisani način, okrivljeni je postupao sa umišljajem, svjestan da oduzimanjem tuđe pokretne stvari - električne energije vrši krivično djelo, pa se i pored takve svijesti, radi pribavljanja protivpravne imovinske koristi, priključio kablom prečnika 3 x 2,5 mm2, na dovodni kabal, prije brojila, tako da utrošak električne energije nije mjeren preko istog, čime je manifestovao htenje za nastupanje zabranjene posledice.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1213,"prilikom odlučivanja o vrsti i visini krivične sankcije, koju u konkretnom slučaju treba primijeniti prema okrivljenom d. p., za izvršeno krivično djelo, sud je imao u vidu sve okolnosti iz čl 42 kz.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1214,"tako je od olakšavajućih okolnosti, cijenio i uzeo u obzir, da se radi o porodičnom čovjeku, ocu četvoro djece, siromašnog imovnog stanja, koji do sada nije osuđivan.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1215,"sud je mišljenja, da su u konkretnom slčaju, ispunjeni svi uslovi da se prema učiniocu, koji je kriv, ne primijeni kazna, smatrajući da to nije nužno, radi krivičnopravne zaštite, pa mu je na osnovu člana 53 i 54 kz, utvrdio kaznu zatvora u trajanju od 45 (četrdesetpet) dana, i istovremeno odredio da se ista neće izvršiti, ako osuđeni za vrijeme od 1 (jedne) godine, po pravosnažnosti presude, ne izvrši novo krivično djelo.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1216,"sud je uvjerenja, da će uslovnom osudom, kao mjerom upozorenja, u okviru opšte svrhe izricanja krivičnih sankcija propisane članom 4 st. 2 kz-a, postići svrha kažnjavanja propisana čl 32 istog zakona i svrha uslovne osude, propisana čl 52 kz.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1217,"osnovano se može očekivati da će se ovom mjerom upozorenja, uz prijetnju kaznom, dovoljno uticati na okrivljenog, da u buduće ne vrši krivična djela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1218,"troškovi krivičnog postupka – paušal, odmjeren je vodeći računa o trajanju i složenosti krivičnog postupka, te imovnom stanju okrivljenog, na osnovu čl 199 st. 3. zkp-a.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1219,"okrivljeni se na osnovu čl 212 st. 2 zkp-a obavezuje da na ime imovinsko pravnog zahtjeva za naknadu štete, isplati oštećenoj elektroprivredi cg ad nikšić- elektrodistribuciji b., iznos od 273,35 eura, u roku od 15 dana, po pravosnažnosti presude.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1220,sa izloženog odlučeno je kao u izreci presude.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1221,"osnovni sud u beranama dana 11.07.2011. godine zapisničar, s u d i j a, marina obadović ana kenjić-djukić pravna pouka: protiv ove presude, dozvoljena je žalba, u roku od 8 ( osam ) dana, od dana prijema iste, višem sudu u b. polju, a preko ovog suda",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10167.txt
1222,"k.br170/10 u ime naroda osnovni sud u baru, kao prvostepeni, krivični u vijeću sastavljenom od sudije nikole strugara, kao predsjednik vijeća i sudije porotnika danice felšter i nazifa kordića, kao članovi vijeća, sa zapisničarkom zoricom ivanović, u krivičnom predmetu protiv okrivljenog v.v., zbog krivičnog djela gradjenje objekta bez gradjevinske dozvole iz čl326a krivičnog zakonika, po optužnici odt iz bara ktbr72/10 od 23.04.2010.godine, koju je na glavnom pretresu zastupao zamjenik odt iz bara mirijana tankosić- vučinić, nakon održanog glavnog i javnog pretresa održanog dana 30.11.2010.godine u prisustvu zastupnika optužbe i branioca okrivljenih darka hajdukovića, advokata iz bara i okrivljenog, dana 02.12.2010.godine donio je i istog dana javno objavio p r e s u d u okrivljeni, v.v.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_102.txt
1223,", rodjen ...godine u p., stalno nastanjen u...., razveden, otac jednog djeteta, radnik, lošeg imovnog stanja, neosudjivan, k r i v j e : zato što je: u vremenu izmedju 24. decembra 2009.godine i 16.01.2010.godine u b., protivno odredbi čl69 zakona o uredjenju prostora i izgradnje objekata (službeni list rcg br51/08) na kat parceli br... ko m., kao investitor gradio objekat bez pribavljene gradjevinske dozvole, na način što je izlio armaturno - betonsku ploču dimenzija 3 x 4 m, i betonske zidove visine 1,20 m, što su ovlašćena službena lica ministarstva za ekonomski razvoj cg zapisnički konstatovali dana 16.01.2010.godine, -čime je izvršio krivično djelo - gradjenje objekta bez gradjevinske dozvole iz čl326a krivičnog zakonika, pa sud okrivljenom primjenom citiranog zakonskog propisa, te primjenom čl 4, 5, 15, 36, 42, 52, 53 i 54 krivičnog zakonika cg i čl199 i 364 zkp-a, i z r i č e uslovnu osudu kojom mu utvrdjuje kaznu zatvora u trajanju od 6 (šest) mjeseci i istovremeno odredjuje da se ista neće izvršiti, ako okrivljeni za vrijeme od 1 (jedne) godine po pravosnažnosti presude ne učini novo krivično djelo.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_102.txt
1224,"okrivljeni je dužan da plati ovom sudu troškove krivičnog postupka u iznosu od 20 eura, na ime paušala, u roku od 15 dana po pravosnažnosti presude, pod prijetnjom izvršenja.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_102.txt
1225,"o b r a z l o ž e n j e optužnicom osnovnog državnog tužioca u baru ktbr72/10 od 23.04.2010.godine, okrivljenom v.v., je stavljeno na teret izvršenje krivičnog djela gradjenje objekta bez gradjevinske dozvole iz čl326a krivičnog zakonika.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_102.txt
1226,"zastupnik optužbe je u završnoj riječi na glavnom pretresu precizirao činjenični opis optužnice na način što je u prvom redu iza riječi 24.12. dodao riječi 2009.godina, i naveo da je pravna kvalifikacija djela predvidjena odredbom 326 a kz cg, te predložio da sud okrivljenog oglasi krivim i osudi po zakonu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_102.txt
1227,okrivljeni v.v.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_102.txt
1228,"je u svojoj odbrani naveo u istražnom postupku da je predmetni plac kupio 02.12.2009.godine, platio porez i upisao se kao vlasnik i nakon toga podnio inicijativu za izradu i izmijenu dup-a na predmetnoj parceli, po kojoj inicijativi nije nikad odgovoreno.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_102.txt
1229,"na navedenom placu je pokušao da postavi montažni objekat kako bi riješio stambeno pitanje za sebe i svoju porodicu, jer je podstanar više od 23 godine i lošeg je imovnog stanja i nije znao da je za montažni objekat potrebna dozvola za gradnju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_102.txt
