,sentence,filename
592,novembra mjeseca 2010 godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
593,kao službeno lice - poštar kod pošte crne gore- pošte u b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
594,od novca koji mu je bio povjeren u radu i sa kojim je bio zadužen prisvojio iznos od 3.187.91 eura.okrivljeni je umjesto licima kojima je novac bio namijenjen i kojima je trebalo izvršiti isplatu kao korisnicima usluga pošte crne gore,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
595,novac zadržavao za sebe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
596,što potvrdjuje kako njegovo priznanje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
597,tako i spisak lica koje je pošta u b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
598,obeštetila za iznos novca koji je okrivljeni prisvojio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
599,što ukupno iznosi 3.187,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
600,91 eura.nesporno je takodje i da je okrivljeni sam napravio spisak lica koja su bila oštećena time što je prisvojio njihov novac,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
601,te da je ubrzo uslijedio i raskid radnog odnosa i okrivljeni ostao bez posla kod pošte u b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
602,koja je obeštetila sva lica,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
603,njih ukupno 40 čiji novac je prisvojen i to u ukupnom iznosu od 3.187,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
604,stoga je za pomenuti iznos oštećena pošta u b.. djelujući na opisani način okrivljeni je postupao sa umišljajem,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
605,svjestan da je prisvojio novac koji mu je povjeren u radu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
606,radi pribavljanja protivpravne imovinske koristi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
607,pa je htio postizanje zabranjene posledice .,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
608,prilikom odlučivanja o izboru vrste i visine krivične sankcije koju u konkretnom slučaju treba primijeniti prema okrivljenom za naprijed navedeno krivično djelo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
609,sud je imao u vidu sve okonosti u smislu čl42.kzcg.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
610,tako je od olakšavajućih okolnosti sud cijenio i uzeo u obzir da je okrivljeni porodičan čovjek,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
611,otac troje djece,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
612,siromašnog imovnog stanja koji je u medjuvremenu ostao bez posla,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
613,da se predstavnik oštećenog nije pridružio krivičnom gonjenju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
614,te da do sada nije osudjivan kao počinilac krivičnih djela.otežavajućih okolnosti na strani okrivljenog nije bilo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
615,pa mu je sud na osnoviu čl53.i 54.kzcg utvrdio kaznu zatvora u trajanju od 1 godine i istovremeno odredio da se ista neće izvršiti ako okrivljeni za vrijeme od dvije godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
616,od dana pravosnažnosti presude ne učini novo krivično djelo.imajući posebno u vidu činjenicu da je okrivljeni otac troje djece,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
617,te da je ostao bez posla i da bi izricanje efektivne zatvorske kazne negativno uticalo ne samo na njegov život već i život njegove porodice,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
618,jer jedino radom može zaraditi za izdržavanje iste i nadoknaditi štetu oštećenom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
619,sud je uvjerenja da će se i uslovnom osudom kao mjerom upozorenja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
620,uz prijetnju kaznom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
621,u okviru opšte svrhe izricanja krivičnih sankcija predvidjenih čl4.st.2.kzcg postići svrha uslovne osude iz čl52.istog zakona i da će ovako odmjerena uslovna osuda predstavljati dovoljnu opomenu za okrivljenog i na njega uticati da ubuduće ne vrši krivična djela.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
622,okrivljeni se obavezuje da na ime pričinjene štete plati oštećenoj pošti crne gore- pošti u b. iznos od 3.187.91 eura,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
623,u roku od 15 dana od dana pravosnažnosti presude,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10154.txt
624,izdata od mup-a b. i ovaku lažnu javnu ispravu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
625,za koju je znala da je lažna,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
626,upotrijebila kao pravu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
627,kod banke agro invest vfi doo b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
628,prilikom realizacije kredita po ugovoru o zajmu br ld …,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
629,- čime bi izvršila krivično djelo falsifikovanje isprave iz čl 412 st. 2 u vezi st.1 krivičnog zakonika.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
630,zamjenik odt-a berane,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
631,u završnoj riječi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
632,ostala je pri podnijetoj optužnici i predložila sudu da optuženu oglasi krivom i osudi na kaznu po zakonu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
633,jer dokazima izvedenim na glavnom pretresu i to kako priznanjem optužene,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
634,tako i izjavama oštećenih nesporno je dokazano da je optužena izvršila krivično djelo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
635,koje joj je optužnicom stavljeno na teret.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
636,oštećena m. v.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
637,u završnoj riječi nije se pridružila krivičnom gonjenju protiv optužene,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
638,a zadržala je pravo da imovinsko pravni zahtjev za naknadu štete ostvari u parničnom postupku,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
639,dok se o štećena m. v.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
640,u završnoj riječi pridružila krivičnom gonjenju protiv optužene i zadržala pravo da imovinsko pravni zahtjev za naknadu štete ostvari u parničnom postupku.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
641,optužena z. v.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
642,u svojoj odbrani datoj tokom postupka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
643,istakla je da priznaje da je ispunila mjenicu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
644,ali ne priznaje da je izvršila krivično djelo.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
645,u banci nijesu tražili da se mjenica podpiše i ovjeri,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
646,već su samo tražili da se ispuni,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
647,čak nijesu tražili ni potpis na mjenici.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
648,rekli su joj da ona to učini,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
649,što je i uradila.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
650,oštećene su ispunile administrativne zabrane i iste ovjerile u ustanovama gdje su zaposlene,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
651,odnosno u oš „r.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
652,dale su joj kopije svojih ličnih karata,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
653,jer je to tražio agroinvest i podatke za mjenicu je prepisala iz kopije ličnih karata.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
654,podigla je kredit u iznosu od 8.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
655,a oštećene je nijesu pitale koliki će iznos podići.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
656,istakla je da ako je mjenica neispravna,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
657,ne zna kako su joj takav dokument prihvatili u banci.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
658,jedno vrijeme su odbijane rate od plate m. v. po 50,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
659,00 eura i taj novac,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
660,dok je nijesu tužele,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
661,smatra da su oštećene znale da treba da se ispuni još i mjenica,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
662,jer su i one podizale kredite.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
663,u agroinvest banci su tražili da se ispuni mjenica bez obzira koji se iznos novca podizao.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
664,u završnoj riječi je istakla da se ne smatra krivom i smatra da je banka kriva,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
665,obzirom da je pored toliko službenih lica u banci dokumentacija prihvaćena kao uredna.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
666,nakon sprovedenog dokaznog postupka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
667,cijeneći navode optužbe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
668,te izvedene pobrojane dokaze,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
669,u smislu člana 17 i 360 zkp-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
670,a dovodeći ih u vezu jedne sa drugim,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
671,sud je stao na stanovište,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
672,da se u radnjama optužene nijesu stekli elementi krivičnog djela falsifikovanje isprave iz čl 412 st. 2 u vezi st. 1 kz-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
673,te da djelo za koje je optužena,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
674,nije krivično djelo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
675,pa je oslobodio od optužbe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
676,na osnovu čl 363 tač 1 zkp - a. ovo iz razloga što je izvedenim dokazima tokom postupka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
677,nesumljivo utvrđeno da su oštećene bile žiranti optužene,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
678,da su na to dobrovoljno pristale i potpisale i ovjerile administrativne zabrane i izjave žiranata u školi gdje su zaposlene.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
679,koja je predmet izvršenja krivičnog djela,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
680,nije bila uredno sačinjena u skladu sa odredbama zakona o mjenici,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
681,te na osnovu iste,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
682,kredit nije mogao ni biti odobren.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
683,optužena je negirala da je izvršila krivično djelo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
684,što je sud prihvatio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
685,jer je njena odbrana logična,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
686,obzirom da kao neuko lice,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
687,nije ni mogla znati kako se pravilno popunjava mjenica,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
688,ko je ovlašćen da je ispuni i šta se upisuje u mjenicu.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
689,optužena nije potpisala oštećene na mjenici,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
690,niti mjenica sadrži bilo čije potpise,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
691,već samo upisana imena,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
692,sa podacima oštećenih,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
693,koje je optužena prepisala iz kopija ličnih karata oštećenih,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
694,koje su joj one dale.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
695,oštećene su predale optuženoj potpisane i ovjerene administrativne zabrane i izjave žiranata,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
696,te su dakle bile saglasne da joj budu žiranti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
697,pa samim tim,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
698,optužena je znajući to,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
699,ispunila mjenicu podacima,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
700,ali je nije podpisala tuđim imenima,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
701,te kod nje nije postojala svijest i htenje da vrši krivično djelo,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
702,odnosno u konkretnom slučaju nedostaje postojanje umišljaja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
703,kao bitnog elementa za izvršenje krivičnog djela falsifikovanje isprave iz čl 412 st. 2 u vezi st. 1 kz.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
704,obzirom da se u radnjama optužene nijesu stekli elementi krivičnog djela,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
705,za koje se tereti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
706,sud je istu oslobodio od optužbe.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
707,tako je na osnovu ugovora o zajmu agroinvest vfi doo b. ld …,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
708,od 07.10.2006. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
709,izjava za žirante na ime m. v. i m. v. od 27.09.2006 godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
710,administrativnih zabrana za žiranta na ime m. v. od 27.09.2006 godine i m. v. od 26.09.2006 godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
711,utvrđeno je da je z. v.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
712,kod agroinvest vfi doo b. dana 07.10.2006. godine realizovala kredit u iznosu od 8.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
713,te da su žiranti po ovom kreditu bili b. d.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
714,v. m. i v. m.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
715,koje su admimistrativne zabrane i izjave za žirante uredno ovjerile,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
716,a prednje dokaze je sud prihvatio i isti su nesporni.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
717,oštećena m. v.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
718,u svojoj izjavi je istakla da je 2006. godine žirirala optuženoj za kredit u iznosu od 3.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
719,ispunila je administrativnu zabranu i istu ovjerila u školi u kojoj radi i izjavu za žiranta je takođe ispunila,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
720,a optužena joj nije kazala da joj je potrebna mjenica i da hoće da podigne kredit u iznosu od 8.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
721,poznato joj je da su žiranti po tom kreditu bili ona,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
722,njena majka m. i njena sestričina d. b.. do 2010. godine je mislila da je kredit vraćen,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
723,tada joj je stigla administrativna zabrana na zaradu i nakon odlaska u banku saznala je da je kredit podignut na 8.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
724,pošla je kod optužene i na kraju je došlo do svađe između njih.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
725,da je ista podigla kredit od 3.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
726,00 eura on bi do sada bio vraćen,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
727,kao i kredit od 8.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
728,00 eura da je uredno vraćan.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
729,takođe u tom ugovoru o zajmu kako je kasnije saznala stoji da je isti podignut radi kupovine krave i traktora i u situaciji da je ugovor ispoštovan sada bi bilo moguće prodati traktor,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
730,a ne da ona vraća kredit.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
731,nije ni bilo moguće da žirira 2006. godine na iznos od 8.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
732,za što je za nju to bio veliki iznos.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
733,oštećena m. v.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
734,u svojoj izjavi je istakla,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
735,da je od osnivanja agroinvesta optuženoj,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
736,koja joj je jetrva i njenoj porodici,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
737,u više navrata žirirala.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
738,u toku 2006. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
739,bila joj je žirant za kredit u iznosu od 3.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
740,obzirom da joj se toga momenta sin nalazio u zatvoru.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
741,tek 2010. godine je saznala da je optužena podigla kredit u iznosu od 8.000,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
742,jer joj je stigla administrativna zabrana na platu i odbijeno joj je ukupno 9 rata u iznosu od po 100,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
743,koji novac je odbrovoljno davala agroinvest banci,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
744,na način što je njen blagajnik u školi to odbijao.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
745,po izlasku sina optužene iz zatvora,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
746,optužena je prestala da plaća rate kredita,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
747,jer su svi u njenoj porodici radno sposobni.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
748,dodala je da je ona ispunila izjavu za žiranta i administrativnu zabranu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10155.txt
